zip_code,radius
38392,8855.363332998011
38551,22625.779063949256
38563,14373.820206777986
37022,13695.713033884878
37023,9010.839674998506
37025,25576.267979468103
37031,9934.386447918168
37073,13548.51869627299
37090,24685.706214297188
37135,9080.273103725427
37205,6211.012307867833
37301,11398.573770698715
37340,4099.922129301105
37404,3897.25042905403
37641,14335.980413533245
65631,
65641,
65679,
65715,
65734,
65775,
65810,
63017,
63025,
63031,
63056,
63087,
63108,
63121,
63369,
63381,
63401,
63539,
63558,
63636,
63701,26067.60797657345
63780,16058.655242618162
63877,
64012,
65723,
65788,
51640,
52626,
63010,
63030,
63077,
63131,
63135,
63146,
63363,
63432,
63459,
63536,
63630,
63763,
63827,10329.202164285212
63943,
64048,
64060,
64116,
64423,
64436,
64485,
38582,14308.512282971882
38585,18265.290059436014
67649,
67745,
67950,
44089,12603.090505758955
44095,4997.0923449967795
44104,3296.7812054435753
44109,4323.605370815911
44131,6785.1978019871485
44149,3540.1694591583073
44254,7721.363998613419
44431,7712.259907299897
44481,11611.133542017691
44638,5565.22928433872
44675,10720.285484522985
44709,3731.8996757405994
44846,8691.479909417518
45003,6368.4513805879415
45068,15562.014792953252
45171,13634.261456133116
45226,5343.548968471563
45232,2847.4011231567174
45332,6371.384317193525
37729,10599.219625360292
37774,18955.807087896395
37820,9916.653243201927
37924,10477.087609787068
38127,
38251,16100.72662295418
38333,8675.183469867441
38361,15290.828483759398
38457,8427.400528845787
38461,12653.22918091719
38471,10710.949370906126
38569,5823.718277735042
38579,6825.16507317653
37013,8967.189447133802
37029,11622.469571840482
37034,13892.616929949403
37036,18502.96906279422
37078,13438.480644128129
37127,11327.23468784693
37145,19867.71234010165
37204,3410.2522902940154
37321,20881.257021539
37347,11864.829870991698
37363,12080.045520115287
64065,
64068,
64084,
64097,
64128,
64153,
64163,
64438,
64446,
64475,
64498,
64638,
64655,
64728,
64788,
64870,
65074,
65250,
65259,
65285,
65349,
65468,
65611,
64640,
64651,
64660,
64738,
65016,
65052,
65069,
65076,
65237,
65322,
65350,
65456,
65557,
65582,
65617,
65647,
65690,
65717,
65757,
65804,
52542,
52573,
63037,
63044,
41166,7747.5572674938085
41301,32284.65308579674
41534,6680.199523683573
41554,6411.939447543102
41723,9005.187760444658
41754,5572.6458089055195
41764,7048.325251920706
41832,2803.9742469637317
41837,7331.819369979238
42069,8939.61031788666
42086,6263.387826715096
42122,
42234,9739.24464560874
42275,11392.860681146527
42355,7442.001976716989
42453,11273.310070122317
42462,11097.610793434776
42729,11904.661922333662
41181,
38079,17084.79819162527
40008,15342.85736702191
40022,9023.067074933868
40026,10654.059138592764
40069,21405.505013432426
46725,15801.066532361465
46825,6839.6460391498895
46982,14490.806722989713
47011,14610.00501152422
47177,12575.447488650621
47260,14590.949788795444
47330,11090.310422079712
47353,15377.627892808083
47385,7765.9781644047425
47449,14395.849613051261
47562,14598.441463443793
47638,11055.524748600652
47666,22794.387496689484
47950,6255.663107039222
47970,9454.324442807707
46016,6846.208870688961
46017,4883.6169082541865
46039,9459.57569278848
46056,5822.591815661623
46058,9260.894115922827
46106,7093.552155264177
46140,25451.88204288895
46214,2592.0901058596046
46348,11677.298222230027
30058,9845.10969492574
30083,7550.988841211444
30084,6144.136363990355
30087,9942.557460542148
30157,18733.834267935727
30170,18204.008386019344
30173,7960.859631524397
30222,16069.803066107304
30277,10445.756560037122
30309,3055.6930900793063
30331,13419.875832490206
30410,9956.96006980026
30425,23536.465586152935
30461,20943.741031922156
30531,12023.32387427154
30548,14266.688917917769
30577,22472.5001484864
30660,18234.64322463116
30705,23785.269160614807
30813,12994.437383328172
30818,10682.491992891162
30904,4006.2974322698556
31017,15214.359437422525
31049,12609.509251610903
28323,16112.791002791308
28327,19516.560777475268
28358,30011.24243623588
28403,6523.367753897332
28460,12544.142765941744
28553,3600.6776722621144
28562,25358.00112701341
28601,13547.653659998243
28640,10372.934990320078
28668,6324.27269496467
28677,19659.34995734173
28712,14994.316195020583
28749,4059.6645520296597
28762,13846.911391180221
28909,8855.865721646847
27048,17555.870543060086
27051,5769.800015774013
27053,23742.197551076704
27055,17730.753992287595
27291,9644.550084793866
27407,6298.509008100495
27513,7532.346905339877
27529,9479.346440198398
27601,1895.9453560924226
40150,23555.738887660485
40170,
40311,19633.68086479374
40324,19536.547191650872
40359,23991.485257137127
40503,4342.482424341947
40516,9730.993462753706
40953,5379.676273577025
41031,23469.56168966298
41075,2367.9126053957975
41168,11634.648378588894
41174,7195.379953929147
41214,9249.533599225722
41268,1756.946350860659
41365,4260.779189186688
41557,7046.428519536684
41630,15175.12816250887
41740,6322.223426335695
41819,11973.083786692916
42024,15962.412530260288
42035,8348.864399007925
42101,31893.12068459085
42214,11773.832598586388
42369,3323.7131057790048
46349,15538.215857153586
46373,4891.025059562102
46383,11712.181239187019
46405,6639.480600698339
46528,19240.837192155977
46543,9759.777501778133
46743,10984.56475411599
46767,12971.726768317763
46805,3930.333591382021
46815,5974.9824787952975
46951,15603.486270670513
47016,7893.437950101997
47102,11507.678723059726
47135,12858.800219944003
47165,18902.64895172752
47235,8095.939365205428
47274,26974.966167427094
47331,17231.7171606393
47384,5650.97900103134
47470,12043.527397946615
47564,12143.004142599506
47635,19821.61207286705
47715,6675.198451037118
47804,4942.954466957131
47849,7932.988386767172
31063,16605.149762557903
31075,9758.501131963954
31308,18681.266186680386
31324,22122.857104049708
31547,6917.306084984439
31563,11199.04282769921
31639,19478.600099376792
31716,13773.151645724298
31781,5106.171971486597
31836,16701.513499066536
39842,21604.813146873963
30005,6591.724959169385
30025,11534.224707422623
30032,6681.007781959306
30033,4233.111343905901
30088,2903.5094783840723
30103,18660.690741253653
30113,18224.76905829915
30236,9149.915520412671
30296,5197.2910302398495
30336,9420.711250462296
30413,18193.247490468555
30450,11501.93072504704
30527,10383.266611644218
27704,11333.427093312099
27803,11285.124361846423
27806,21166.390454276956
27807,9706.365480109598
27856,14198.976121702504
27893,18296.27923297368
27943,5993.841872990584
27968,7607.004052220257
28018,12155.026012875918
28078,14725.123123669384
28125,9953.022454626529
28147,9758.03551336254
28226,8470.655686201477
28337,24703.018858147763
28363,13398.51180984454
28394,15377.180191105263
28420,22321.45977999366
28449,3870.995325148202
28480,3260.3464960775937
28551,14659.85829072527
28612,22143.436655093654
28644,12390.537734843152
28654,15811.581777402318
28707,5471.231613782511
42451,12091.479869070932
42519,12944.860112546387
42649,22162.510210013246
42718,25728.1023137699
42741,6541.919554991078
41386,5036.770352969757
70769,
70809,
71049,
71104,
71220,
71266,
71339,
71417,
71424,
71485,
70825,
70037,
70122,
70357,
70420,
70441,
70448,
70520,
47874,24455.22037905798
47917,10443.791811498053
47918,15325.992671530505
47975,10392.663424223098
47174,6079.977666128043
46033,6738.854630386854
46052,21108.476552540575
46062,11038.146836039936
46121,10427.00068731338
46149,7238.0748565678405
46227,3711.0101729768794
46376,6287.005206957866
46582,23776.27477429846
46755,13080.604532511656
46798,11447.18984434774
46919,12028.752923369622
46986,6782.888259926806
46990,12812.112127692075
47136,7307.575083170842
47240,23251.697595955975
47326,22584.43431942724
47436,14464.365435970103
47471,19622.113083223103
47523,19991.46766443257
30535,9887.87849989593
30566,4283.583255005472
30606,9956.229496857497
30628,10162.454364221263
30630,7542.849683967137
30633,16201.102848729033
30669,26963.063322881957
30678,15716.99958619284
30746,5316.597412143737
31009,12884.266015993766
31021,18465.3601596568
31045,6544.8064628085185
31047,13467.705403669937
31068,15685.303068104335
31217,15922.562181455638
31309,7262.776096201568
31415,4435.737553651415
31548,21428.44441898319
31638,6580.902783448155
31771,16543.50393400796
31788,16798.99341993165
31814,14020.376128864917
31831,9988.306696123242
39836,11113.161053123578
28736,11042.74169785156
28768,19761.600017167162
28542,15632.384878164408
27007,6807.004351472597
27009,5829.744176580743
27028,16191.857625155624
27050,9035.950601246444
27253,13721.978857405713
27325,22496.229321120558
27356,15227.857751550686
27507,20072.500462339412
27572,21487.006392147778
27804,10410.536333794142
27830,14666.624696828627
27846,15795.792046996561
27886,17637.674827813345
28023,8548550.8876245
28104,13934.820809719444
28206,3974.041670601695
28312,20734.67787473413
28393,6289.1093148621085
28409,7212.252510236944
28479,16279.287070960905
70531,
70535,
70586,
70637,
70710,
70748,
70753,
70755,
70819,
71028,
71103,
71225,
71264,
71280,
71441,
70003,
70126,
70340,
70346,
70397,
70447,
70563,
70570,
47529,8392.483254390541
47578,12443.048669744505
47590,9764.295569176415
47879,18387.548140449566
47882,20152.77930386678
47940,7403.440791325578
47995,12583.023105532484
46012,8071.994139631258
46055,8532.775360531416
46064,12981.183805446915
46065,9564.750671572714
46105,14491.192147952215
46113,6180.058903077145
46148,10897.177272555968
46165,7200.433685728365
46220,8554.092133224205
46280,8337.038275856557
46390,8019.408411795819
46532,15185.64603804258
46544,10540.214123823936
46635,2794.108392137709
46721,11767.461527180945
46772,11930.411703101161
46803,7934.795977537678
31905,19422.810334293903
30017,6285.316999646276
30041,13402.597726106289
30056,11917.026989037535
30108,9727.9063936775
30141,7353.508462250495
30183,8579.620300168343
30256,10281.41853860553
30307,4214.0231594760135
30327,4553.742630476305
30417,19191.751580801203
30522,16551.004245349926
30542,12083.281229878135
30559,14526.674253285062
30582,12381.6737638588
30619,7793.481431270001
30683,7969.638520080886
30821,16629.741606227122
31015,24980.631094931676
31038,21105.83731711628
31061,22524.071029929626
31329,25550.63814501909
31409,7208.930001654114
31518,10922.303293185138
28513,18366.254275493535
28552,15389.11392327495
28579,6610.786058036947
28618,9015.08005192713
28631,11255.56218442403
28650,14506.836457834823
28713,25880.19226020347
28731,10257.968417084357
28773,13284.306283765936
27012,10935.223757037364
27023,8862.904783724862
27046,10379.67912299245
27101,7803.747787690556
27262,7034.104505279026
27306,16004.573581693914
27332,17431.929351295305
27501,15805.841603664108
27524,22735.18205097154
27537,24738.686610639503
27553,8409.79972453042
27576,12972.813972122483
27709,2494.805037421434
70471,
70506,
70529,
70555,
70578,
70592,
70657,
70726,
70777,
70817,
71040,
71064,
71109,
71328,
71366,
71425,
71456,
70036,
70051,
70082,7429.192600109629
70129,
70301,
70355,
46939,13208.106593329518
46952,23815.13887511451
47030,17055.366219046497
47111,17556.72837285966
47340,11396.672537254666
47357,9427.856700224847
47468,7986.577095442811
47515,11800.547683200746
47581,12144.591626110361
47610,8075.6425706640675
47805,11140.226654844872
47848,5054.229461011967
47885,10940.970300463125
47933,27460.597140761955
47974,7604.414127274205
47990,8734.619289378576
47435,99.35248656425975
46030,16433.820847775023
46034,11538.825232287878
46049,4721.37757543043
46057,7019.636329409698
46118,9489.283680272918
46130,11348.648561046019
31532,12160.753751007562
31553,15732.681771678688
31567,8888.562053032501
31629,6333.597877701352
31714,28662.716011700068
31824,12924.679271309386
39819,27299.776116198802
38610,14344.564001399869
38625,6893.564943819614
38746,
38824,19873.425330405607
38917,
38963,
39045,14287.235721431449
39078,
39149,
39201,
39346,16670.87592969147
39440,6489.363648222017
39743,21336.8210481878
38603,14676.046010139218
38627,16040.28208136025
38647,18038.853323633975
38664,
27831,18438.004567057345
27832,16555.019923067208
27851,10130.978673190823
27852,17026.068783574407
27884,10918.371906011147
27917,7241.375923945052
27983,31470.624149859188
27986,9391.452519416442
28036,9772.043375451489
28075,5641.014685385808
28117,9830.06011320626
28120,10872.893610074178
28277,7126.5864323943815
28352,14067.53280058865
28411,11580.84571163996
28438,15300.02048527866
28555,24157.991445783122
28556,26953.249217927198
28604,11046.835434966059
28624,12957.036229664578
28636,13937.205435919697
28690,7417.217167269147
28751,13270.786817566304
28805,7639.625567226387
00670,10370.51913061054
00703,7818.540029477784
00705,6315.3527616491465
00715,4962.832692328669
00730,4308.880818627253
00957,2595.5273540429785
00656,7884.283774757078
00662,9418.54052392436
00677,5582.36533529499
00728,6119.045850620582
00782,6519.8867733104835
00773,5312.406256489981
00949,11320.918810269952
00602,7112.727197472199
00767,14632.40154803621
00794,8904.104975193448
00920,2525.3065873694977
00969,3441.094731581067
00985,3355.1003332773175
63042,
63048,
63051,
63073,
63125,
46186,8696.909688556072
46224,2786.9483537762458
46225,3427.354854778661
46254,4985.1361467730385
46320,4860.850520574571
46379,3557.580940874869
46510,28056.456038411623
46536,7870.132566048087
46570,7193.439529810097
46613,5967.327447257323
46731,5152.7698221747
46750,17040.158341597642
46761,22840.776793125216
46793,14038.034033756197
46911,16328.825106384698
46933,7280.26196448834
46970,19387.394136420186
46989,6605.352434014211
47110,
47138,13285.150679415636
47172,7195.400803128685
47234,10327.45233539915
47336,13506.493087079523
47374,12187.408523548784
38685,19583.405848019825
38738,
38876,11364.965418013091
38928,
39066,
39144,
39176,26099.73156555117
39194,
39320,10251.285932723942
39366,16508.778192853377
39451,23359.454507486535
39480,8885.738582032418
39540,4358.844636510256
39573,49500.2087586071
39705,10417.689250426947
39776,24395.91141471535
38601,19703.547104792364
38606,
38655,31924.194870699463
38674,12563.110505431032
38676,
38827,12957.338602847278
38851,24305.763011396324
38967,17219.78336070718
27584,4982.179494127484
27018,13543.70766883814
27022,12850.329618499029
27043,13725.151122790683
27205,23085.60187497962
27302,9463.790331327982
27371,16251.085490735555
27510,2076.065491021354
27536,6790.854473631744
27596,14227.38482729715
27814,13755.987780799274
27818,19776.212257214356
27828,11299.576970147393
27855,12392.495549023262
27891,33504.99980710303
27950,8649148.329419823
27964,8156.969055345265
28105,8950.470842844441
28164,12302.654718367849
28210,4574.794214999861
28273,9107.210177778645
28307,9543.318731163276
28340,15959.874487945794
28392,8732.168437792116
70647,
70661,
70752,
70808,
70810,
71030,
71068,
71110,
71219,
71286,
71292,
71325,
71353,
71435,
70629,
70041,19068.900380471998
70076,
70086,
70090,
70354,
70373,
70401,
70452,14590.300479276453
47421,22814.76366021087
47424,20119.000541938065
47432,12525.24929810021
47438,15517.276256015271
47585,11155.635421537772
47616,11737.694582241342
47631,12933.272105431592
47807,3315.5953433911677
47841,9728.487182924908
47930,9826.629555159912
47955,11295.694240317036
47959,17928.89940994695
47994,8526.131936549995
46980,267.81338701340866
70525,
70591,
70662,
70785,
70806,
71016,
71075,
71226,
71327,
71375,
39044,
39067,20886.702652967793
39073,
39157,
39170,
39206,
39325,11987.81131709319
39336,13326.599664141155
39483,
39563,7571.598768596044
39647,
39653,
39735,13452.17325717989
39773,31111.13927807103
38629,12790.709873098573
38633,12635.752548066306
38643,
38730,
38740,
38801,12224.437889592198
38858,17388.4747306475
38862,8920.297075455916
39097,
39216,
28442,8861.085591892072
28454,12197.963292064716
28456,23139.160788802114
28457,21432.68082615357
28501,12103.927834827859
28525,12034.82096383401
28586,14601.002219786089
28610,7050.861317327753
28651,16015.035342667858
28693,10525.320237978083
28717,10278.106998137919
28734,27736.9129115025
28905,9663.552099662029
28359,5662.709969822084
28223,999.2757955701387
70040,
70339,
70343,
70449,
70503,
70533,
70577,
70669,
70733,
71423,
70039,
70094,
70131,
70374,
70392,
70403,
70461,12817.577033749718
70501,
70544,
70631,
70643,
70757,
70774,
71004,
71101,
71241,
71260,
71326,
71355,
71459,
71479,
00631,2523.2919283661126
63303,
63334,
63336,
63348,
63388,
63468,
63623,
63740,19460.951373462736
63743,11277.461117828952
63942,
64034,
64062,
64088,
64138,
64429,
64448,
64459,
64493,
64504,
64653,
64673,
64762,
64783,
64843,
39335,17640.866158747638
39339,36043.72852281678
39455,40656.08220452181
39556,19041.78735759324
39641,
39739,38941.24674450122
39755,9485.934194644715
38326,9877.979562426273
38611,18672.654118689323
38645,
38658,
38753,
38828,13876.407557609227
38846,8029.090554222881
38913,13609.014475010808
39041,
39095,
39152,17050.207534710986
39203,
39232,
39358,22438.294128982387
39477,2521.6091791634476
39565,19973.806012358138
40009,11072.442798285985
40047,9374.012861324416
40052,9307.573474262908
40076,15460.015827763305
40143,16008.317649553308
40161,
40222,6181.3145336178595
40243,3531.0633860118655
40313,12979.26457857265
40360,16326.58816293896
40447,25231.19517714101
40517,4962.113228607693
40810,27517.835857875518
40816,3551.9759813058045
40941,1138.8699774457054
41001,9275.818013005703
41052,5551.839861836457
41098,17100.18823696996
41139,4392.491737396824
41262,8970.197830122948
41390,2010.072994390022
41560,4257.8905847497
41619,4130.876768893127
41727,15355.469759021904
41745,5010.523784599162
65024,
65048,
65260,
65281,
65483,
65584,
65627,
65660,
65705,
65752,
65784,
63013,
63015,
63016,
63019,
63041,
63055,
63089,
63110,
63301,
63350,
63439,
63501,
63555,
70559,
70615,
70725,
70730,
70782,
70811,
71044,
71105,
71245,
71254,
71323,
71351,
71422,
71462,
71483,
70030,
70032,
70043,4824.610273157243
70050,
70083,
70092,4792.934256943761
70139,
70427,
70456,
38619,
38632,
38641,
38652,24982.414063156422
38680,
38720,
38744,
38772,
38920,
38930,
38943,9380.431836763395
39082,
39154,
39307,12059.367961539641
39421,11077.837466819934
39465,13845.242574322046
39564,11608.420412860607
39643,
39664,
39772,14266.330959445928
38618,
38620,
38761,
38821,21334.051118767882
41838,3864.219957161284
42041,32239.177751298528
42133,15415.779656340363
42207,8889.077647758799
42276,21409.45401887647
42413,18113.43311829401
42503,38840.57926263086
42647,24317.045861807084
42722,6876.470190365745
40803,4375.808413966535
40003,11747.763657969943
40025,2531.714172653482
40040,7070.768297476613
40071,17435.872569182586
40215,3002.2788456288795
40346,8125.400246517238
40391,20320.31677370476
40502,3580.0339792657965
40744,46429.298256534064
40902,9169.14457561354
40949,3242.786334562179
41006,11478.34676504477
41049,16447.403606073865
41086,8401.616253175236
70537,
70651,
70737,
70747,
70762,
71001,
71027,
71061,
71082,
71238,
71302,
71354,
71373,
71450,
71468,
71474,
70031,
70084,
70118,
70345,
70359,
30009,4233.5219283815
30045,10505.076060534579
30047,7374.153883750883
30054,7058.78246064096
30094,8706.44910845792
30132,15209.808955499891
30180,9676.6289747533
30233,19106.358015634054
30295,12909.510751965578
30340,4020.9247801767074
30434,26447.168378769864
30467,23521.525719856698
30504,8592.468095016866
30528,25229.377019784915
30575,4881.348677246884
30728,27647.804671295482
31033,10786.610937598145
31069,15974.279923982162
31078,18398.358444581176
31312,20266.9409253457
31410,8121.035092565414
31546,20309.29365750482
31624,11704.083628082635
31649,8890.207634609364
38850,31685.921046797448
38856,11541.236886709106
38915,18556.061208088217
38952,
39071,
39145,10254.765783531342
39272,
39342,1919.6175911677867
39355,31244.608939781087
39439,16789.53197358678
39478,14111.343820608237
39648,
39668,
39745,11726.096046134197
38614,
38617,
38621,
38635,29813.976496406078
38665,
38771,
38863,25872.928774051292
38927,
38948,
38964,
41124,
41201,8823.171944063619
41425,9499.877043618768
41539,11637.28448231074
41553,9195.825089252845
41603,5963.444918176919
41640,19223.287687456424
41840,3066.5309860521224
42003,11438.729632496766
42081,
42104,10941.223818077695
42171,14642.017265020007
42285,7233.297524886775
42324,10358.04430228171
42411,16367.840406144789
42518,8935.708275378323
42653,15796.86523458431
38549,13922.992862363728
40010,3213.555991327046
40051,17984.573985206014
40121,10488.964178583396
40157,15786.490612396901
40217,2921.453315956813
40219,8123.612674345466
00647,4962.269392741287
00720,12846.27205312573
00745,9401.919334694001
00950,10725080.455052407
00956,5008.882961799106
00961,4110.717928973688
00983,4361.1531632492115
00603,8204.845191779308
00612,20553.23058017474
00637,6494.599472083398
00690,1728.6533298788838
00783,7218.760247184719
00953,7877.888681084393
00971,
00606,12519.990987352203
00664,9761.377404022582
00693,7047.81716519697
00757,
00926,6155.364690815237
00601,11126.41370993797
00676,6670.559553703645
00735,10050.072397494336
00772,9898.962453676575
00624,8511.810966776558
72417,
72432,
72442,
72455,
72521,
72542,
72572,
72623,
72672,
72732,
72843,
72901,
31705,13217.469411985265
31764,13907.122175081468
31789,6978.437097906659
31807,5323.615198916059
31909,6502.564093440221
39861,9256.297266761838
30002,2343.822936414769
30004,9872.97399707464
30012,10392.814473105997
30024,9708.076062458815
39113,
39117,19204.965869103275
39153,21083.155987350143
39169,
39323,8555.453490711368
39367,31893.606171325137
39429,25768.729475898224
39466,28792.895073132608
39553,8659.726000448984
39744,21728.95896487751
27016,12755.975805464584
27027,6138.400155221737
27260,8105.741275510738
27311,11200.774943924493
27340,1937.8493592309014
27518,5269.3094525729375
27569,12353.41541219433
27608,3526.688872254434
27812,9335.310893564116
27826,26922.055612240987
27874,20316.05274733597
27883,11204.230350910926
27928,18595.428339212227
40334,9197559.164670851
40351,28633.580515170896
40356,13448.109026582344
40380,17040.71234311392
40437,32517.76332444838
40508,3951.24607467754
40844,12238.598265855147
40874,8510.432512085757
41007,11490.48479497296
41035,18704.695465810262
41144,21015.02174670584
41234,3629.3420470946066
41257,3113.520968688031
41472,27511.653535030382
41544,6227.803551517958
41566,7351.176206403001
41636,5411.971211327764
41719,6827.560533233525
41759,7205.312384250571
41859,3567.933131433436
42025,27085.113624906604
42031,19633.5852361824
42083,
42141,25145.73729343402
46001,12408.727197282435
46011,13114.80053125053
46013,7116.456708685349
46032,8472.842360933182
46104,4869.682735787479
46124,13550.119754685402
46173,23348.43664696746
46221,8256.142594715664
46241,8518.920429893053
46304,11631.527512379585
46342,9284.185043117157
46360,17685.346040870056
46410,9194.542225700292
46545,6146.852268965049
46703,21999.718274690335
46807,2064.8539000476653
46947,23536.726359169923
46991,8473.539052780714
47017,9681.311489809048
47043,18940.250465392633
47122,10888.504773366023
47143,7030.261467527435
47161,5908.713838717803
47223,7946.305480534558
30071,6486.950871478185
30080,4535.664436975788
30092,6038.353627019545
30097,11313.961511159674
30152,10015.40727581472
30257,13366.952502207396
30268,15642.963711774117
30297,5232.315593694737
30316,6948.331813983932
30421,12053.885346962068
30471,24743.66841075261
30519,9888.296621139098
30536,19074.38259283953
30565,8423.987421498456
30620,12792.373517299533
30739,9276.725031599446
30742,4213.534406022704
30823,9101.232639033833
31006,15545.49997471793
31065,12562.33080475708
31098,5337.455693166174
31322,7510.778302260756
31326,9633.707792870413
31562,17436.336413872323
31632,13345.748758431808
28040,8679055.4261514
28088,2647.289632674395
28112,18301.942221272217
28163,8683.956568989975
28269,7132.036015184457
28314,12879.767137409417
28344,12124.582066029898
28356,19751.3250382577
28379,22089.391713956567
28434,11634.316235644072
28529,9345.926473306712
28573,21518.482052723888
28594,20529.12439424166
28675,15388.014665357076
28692,13811.438063910186
28729,2760.464462794894
28783,16635.67995916999
27969,4387.071807351183
27013,12555.630951963325
27040,9502.31604123152
27041,10846.349957633309
27047,6444.199157225519
27229,14999.275170445218
27315,8498.944044942386
42232,6583.2230625086395
42274,8249.167025536302
42344,8464.027299879499
42368,13600.890776231512
42553,17866.216772904107
42712,14848.130887400643
42776,21229.15428275861
42782,12074.196652386352
40019,8774.74152691704
40046,13150.40559816731
40058,12318.853244802829
40171,9926.235121925862
40209,2240.3801762719754
40316,4450.189003018944
40342,20816.480137371003
40409,11227.521167420551
40461,10515.789058808292
40845,5469.9969943883525
40868,13820.413857376698
41004,
41048,11067.002584673925
41074,2794.867437740768
41189,10272.51997175502
47327,12108.556199365505
47342,8889.032086600726
47360,8809.417476087665
47393,11899.256123933017
47462,13421.834925794165
47524,20715.454293391467
47541,6518.675064201764
47551,9830.101965552589
47612,6718.584623492843
47711,6444.64270598821
47846,6887.7215030627785
47920,9328.55963451693
47992,5958.103880497829
46038,8926.093407595736
46050,20750.62252482762
46068,13216.882936411412
46126,9291.88623875398
46157,8242.909341271768
46208,2944.9456902712272
46228,5821.508324354654
46356,13323.912296352402
46374,8514.01518306117
46408,5214.210576366497
31738,9151.694664078628
31778,15222.356750860727
31805,12360.478637750177
39826,10726.923656124281
39866,11043.398775976784
30011,6649.1956409016475
30013,8062.878987125925
30030,3529.9697432794933
30043,9855.349362363855
30104,10700.821422875137
30135,16456.184426766627
30206,7763.517564481439
30251,9390.374981514395
30455,8416.896462027778
30560,10971.297156938712
30641,7691.126953824388
30730,8015.545462553597
30757,9246.122815817178
30809,11270.472201708722
31012,
31054,10236.602711341513
31088,10710.989601064537
31307,3434.255382597175
31527,4512.565370229125
27317,9364.08002742304
27355,8982.59586385216
27360,13576.697131060324
27377,8577.440927922778
27523,15088.74450160669
27544,14141.033016674266
27616,9238.157644770414
27849,12958.807179871184
27865,20372.86956715282
27916,3896.797521559777
27947,10985.095730946123
27973,11575.354694939808
28007,8502642.98011991
28072,2324.6298274822234
28097,8954.718088884762
28133,13078.089762572989
28207,2000.2653095177773
28338,24281.769794471908
28374,7709.273570924156
28425,29357.209589667156
28439,6954.8386236937595
28450,10036.326536353028
28462,11400.088686677536
28470,9381.208186447755
41274,3455.833438404308
41616,3525.982027117415
41643,4352.493136912992
41653,26013.58246624199
41746,2529.2380628166616
41821,8739.674622421013
42040,
42060,1812.330295658463
42328,11733.724783227033
42348,14018.435983858191
42406,22956.2157799102
42452,14511.211497512286
42544,22009.394539480298
42715,9860.00327764517
40023,6998.846863293855
40033,17266.727986649086
40059,9523.197538279204
40067,7721.361877267826
40144,14886.211053618094
40203,3044.461264444238
40213,4618.284338238996
40312,12906.784454549314
40376,5766.108879690895
40484,22609.616602585676
46506,13598.70749922224
46511,10309.558243444848
46574,20157.637981734733
46580,16141.916030760236
46701,13483.00829842573
46770,11191.143623211223
46785,12927.364557054332
46835,7585.3417259410635
46929,22236.741382890574
46962,19662.90981758069
47010,2942.276725694167
47032,9647.18762296903
47042,12861.45928818052
47229,18375.166636446895
47356,11833.19725402619
47369,9756.190167434876
47431,14148.384595697116
47469,10779.281378639895
47512,9718.688102176506
47537,8266.862268476862
47639,14449.746336689597
47861,12210.37539352706
47904,2632.3976544241837
47929,13237.027408039892
31545,17887.964372001625
31568,21338.990451264995
31709,21209.06803328324
31733,12560.644798711603
31783,16247.709881752087
31812,11471.43520918473
39827,12475.580950242567
39870,29373.63192174139
30021,2919.835325623699
30028,15580.745596148201
30035,4386.535006139947
30046,7462.344860956802
30110,14133.465937344268
30184,18034.573979280958
30234,7735.5353933580855
30273,3809.491265680259
30305,3490.3164920621844
30339,5711.440478769419
30401,16700.183125292642
30470,11423.212595311
30543,10247.399242634265
30563,8138.247835220076
30607,11364.042158006294
30650,19003.936849417503
28538,7411.62116939627
28602,16075.763088057049
28655,26192.466531326943
28672,2281.9529471090095
28704,10813.649799989385
28735,3771.432957354018
28756,15553.681210750547
28803,10230.41846831302
28902,8038.781724403679
28136,489.00774388549
27006,10315.810317992995
27017,30676.694724919915
27019,8482.47143283101
27024,13386.282835938726
27106,8310.56187802956
27208,8959.73636504573
27235,5519.095948165351
27243,10440.010959612595
27314,5354.905168113825
27514,5243.91048791262
27534,9948.513681333006
27557,10263.029971072285
27581,10287.870006519563
40489,17198.230897987763
40601,18705.129322558758
40741,33746.77032330085
40823,15998.76396344321
40903,7431.292005525645
40982,3878.2979705722855
41015,7143.868513226133
41042,7301.022979129885
41102,12492.466789173233
41222,10058.176612438812
41465,26204.369552275748
41562,7771.7431288455045
41563,5458.220397722085
41722,9041.24516493942
41826,4500.717840957767
42032,12284142.31445159
42048,15506.691504998775
42154,
42343,13308.46548653731
42445,21539.53982861393
42458,4787.1939056413285
42634,17620.53571950847
42762,5589.607638159239
40006,16052.25723410676
47978,23742.293199686017
46031,20200.013111490167
46036,10187.963030622397
46051,3679.353541577452
46074,10744.386261633406
46115,11296.614868288529
46168,9465.105180291923
46216,2928.0629860145655
46250,4912.1681950458915
46340,6707.095134187529
46365,8252.5588910819
46555,4779.49304080132
46738,6239.059427960746
46781,8145.356592444258
46845,9972.653053752236
46978,10873.961903289019
47041,16744.336098409276
47124,9705.482268732212
47137,23693.453795659294
47220,24656.15179353971
47341,11927.410807112887
47368,6149.660050311425
47394,14421.240592431088
30711,12352.61725720973
30738,12990.370912747581
30753,11537.812910020011
30815,18049.902668296512
31020,14058.83225308108
31031,13165.95307916987
31085,13183.355771630515
31211,13378.66947464894
31419,25312.518508248064
31516,17156.534605235836
31558,17927.506309756325
31768,14142.762637327918
31816,11729.929488524318
