name,place_id,types,price_level,rating,user_ratings_total,vicinity,category,zip_code,latitude,longitude,zip_new
Champion Burritos To Go,ChIJKdFxfAH6wIcRpIrBK2LrvPo,"['restaurant', 'point_of_interest', 'food', 'establishment']",1.0,4.5,630,"2028 Swift St, North Kansas City",Mexican Restaurant,64116,39.1584696,-94.5727598,64116
Taco Bell,ChIJf9Um8avwwIcR5XGx0EIBWWQ,"['meal_takeaway', 'restaurant', 'point_of_interest', 'food', 'establishment']",1.0,3.7,1307,"1040 Armour Rd, North Kansas City",Mexican Restaurant,64116,39.1584696,-94.5727598,64116
In-A-Tub,ChIJsdb9O0L3wIcRQ_zIG60Dijo,"['restaurant', 'point_of_interest', 'food', 'establishment']",1.0,4.5,2127,"4000 N Oak Trafficway, Kansas City",Mexican Restaurant,64116,39.1584696,-94.5727598,64116
Briarcliff Barrio,ChIJ3V5hQSX3wIcRRTec173ub2Y,"['restaurant', 'point_of_interest', 'food', 'establishment']",2.0,4.1,329,"4125 N Mulberry Dr, Kansas City",Mexican Restaurant,64116,39.1584696,-94.5727598,64116
Chef Tito´s Mexican Restaurant & Cantina,ChIJM5OfVIfxwIcR8pCGkXNTBy0,"['bar', 'restaurant', 'point_of_interest', 'food', 'establishment']",2.0,4.5,524,"1621 Swift St, North Kansas City",Mexican Restaurant,64116,39.1584696,-94.5727598,64116
Queen Sweets And Mediterranean Grill,ChIJs3YlcUL3wIcRJn5Kfk_SlkI,"['restaurant', 'food', 'point_of_interest', 'establishment']",1.0,4.5,745,"4107 N Cherry St suite c, Kansas City",Middle Eastern Restaurant,64116,39.1584696,-94.5727598,64116
Queen Sweets And Mediterranean Grill,ChIJs3YlcUL3wIcRJn5Kfk_SlkI,"['restaurant', 'point_of_interest', 'food', 'establishment']",1.0,4.5,745,"4107 N Cherry St suite c, Kansas City",Vegetarian Restaurant,64116,39.1584696,-94.5727598,64116
Spices Asian Restaurant,ChIJDzap7rTwwIcRrWJPfSNXT04,"['restaurant', 'point_of_interest', 'food', 'establishment']",2.0,4.3,775,"2417 Burlington St, North Kansas City",Vegetarian Restaurant,64116,39.1584696,-94.5727598,64116
Bun mee phan,ChIJhfTGnGn3wIcR1Z7EcBuv7_c,"['restaurant', 'point_of_interest', 'food', 'establishment']",1.0,4.6,777,"4011 N Oak Trafficway, Kansas City",Vegetarian Restaurant,64116,39.1584696,-94.5727598,64116
Lucky Dragon Chinese Restaurant,ChIJM1QC9bHwwIcRjmgR4Pt8Ez8,"['restaurant', 'point_of_interest', 'food', 'establishment']",1.0,4.1,838,"520 Armour Rd #3514, North Kansas City",Vegetarian Restaurant,64116,39.1584696,-94.5727598,64116
Taco Bell,ChIJf9Um8avwwIcR5XGx0EIBWWQ,"['meal_takeaway', 'restaurant', 'point_of_interest', 'food', 'establishment']",1.0,3.7,1307,"1040 Armour Rd, North Kansas City",Vegetarian Restaurant,64116,39.1584696,-94.5727598,64116
First Watch,ChIJD1YwerHwwIcRkW9hFGRYJpc,"['restaurant', 'point_of_interest', 'food', 'establishment']",2.0,4.5,2239,"409 Armour Rd, North Kansas City",Vegetarian Restaurant,64116,39.1584696,-94.5727598,64116
Subway,ChIJZVfRJ-H5wIcRwNDtVuwkii0,"['meal_takeaway', 'restaurant', 'point_of_interest', 'food', 'establishment']",1.0,2.5,117,"1802 NE Parvin Rd Shop 1802, Kansas City",Vegetarian Restaurant,64116,39.1584696,-94.5727598,64116
Subway,ChIJD8Gbo2n3wIcRffSFncFcEFY,"['meal_takeaway', 'restaurant', 'point_of_interest', 'food', 'establishment']",1.0,3.9,131,"4227 N Oak Trafficway, Kansas City",Vegetarian Restaurant,64116,39.1584696,-94.5727598,64116
Subway,ChIJdWhFcQH6wIcRrR2PtQnFrUI,"['meal_takeaway', 'restaurant', 'point_of_interest', 'food', 'establishment']",1.0,3.8,377,"2105 Taney St, North Kansas City",Vegetarian Restaurant,64116,39.1584696,-94.5727598,64116
Trezo Mare Restaurant & Lounge,ChIJo81EkBj3wIcRISBrzsuPLdU,"['bar', 'restaurant', 'point_of_interest', 'food', 'establishment']",2.0,4.5,1844,"4105 N Mulberry Dr, Kansas City",Vegetarian Restaurant,64116,39.1584696,-94.5727598,64116
Quiznos,ChIJwfEA3wL6wIcROtRnQcl3qmU,"['restaurant', 'point_of_interest', 'store', 'food', 'establishment']",1.0,4.0,333,"2384 Armour Rd, Kansas City",Vegetarian Restaurant,64116,39.1584696,-94.5727598,64116
Cascone's,ChIJG1kwFUT3wIcRHZfTNIerGXQ,"['restaurant', 'point_of_interest', 'food', 'establishment']",2.0,4.6,2809,"3737 N Oak Trafficway, Kansas City",Vegetarian Restaurant,64116,39.1584696,-94.5727598,64116
NKC Nutrition,ChIJsaXYWtTxwIcRHqlOLZb3HOg,"['restaurant', 'point_of_interest', 'food', 'establishment']",,4.6,108,"208 E 18th Ave, North Kansas City",Vegetarian Restaurant,64116,39.1584696,-94.5727598,64116
Chicken N Pickle - Kansas City,ChIJ_1o2ALfwwIcRyddpRJTrMCg,"['bar', 'restaurant', 'point_of_interest', 'food', 'establishment']",2.0,4.5,4277,"1761 Burlington St, North Kansas City",Vegetarian Restaurant,64116,39.1584696,-94.5727598,64116
Leaf Eater,ChIJESFx-uDxwIcRsY6sg0Wwqac,"['restaurant', 'point_of_interest', 'food', 'establishment']",,4.4,17,"312 Armour Rd, North Kansas City",Vegetarian Restaurant,64116,39.1584696,-94.5727598,64116
F325 BBQ,ChIJTQ7qztzxwIcR-Poirkx-g94,"['bar', 'restaurant', 'point_of_interest', 'food', 'establishment']",2.0,4.5,387,"1825 Buchanan St, North Kansas City",Vegetarian Restaurant,64116,39.1584696,-94.5727598,64116
Jimmy John's,ChIJDxZad7HwwIcRSko0PyZO-rE,"['meal_delivery', 'meal_takeaway', 'restaurant', 'point_of_interest', 'food', 'establishment']",1.0,4.0,202,"407 Armour Rd, North Kansas City",Vegetarian Restaurant,64116,39.1584696,-94.5727598,64116
Cascone's,ChIJG1kwFUT3wIcRHZfTNIerGXQ,"['restaurant', 'food', 'point_of_interest', 'establishment']",2.0,4.6,2809,"3737 N Oak Trafficway, Kansas City",Italian restaurant,64116,39.1584696,-94.5727598,64116
Trezo Mare Restaurant & Lounge,ChIJo81EkBj3wIcRISBrzsuPLdU,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",2.0,4.5,1844,"4105 N Mulberry Dr, Kansas City",Italian restaurant,64116,39.1584696,-94.5727598,64116
Scimeca’s Market & Deli,ChIJ_-gkaanxwIcRbmkukB-I1kI,"['restaurant', 'food', 'point_of_interest', 'establishment']",,4.7,329,"1611 Swift St, North Kansas City",Italian restaurant,64116,39.1584696,-94.5727598,64116
Old Chicago,ChIJMWpNX7j7wIcRF32-L7D2lmE,"['bar', 'meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",2.0,4.1,819,"1920 Diamond Pkwy, North Kansas City",Italian restaurant,64116,39.1584696,-94.5727598,64116
Pizza Hut,ChIJzySYEkL3wIcR6wPmqnc2a10,"['meal_delivery', 'meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",1.0,3.3,342,"4031 N Oak Trafficway, Kansas City",Italian restaurant,64116,39.1584696,-94.5727598,64116
Dish Famous Pizza,ChIJ6eMY96TwwIcRJk5LWRFjjZ8,"['restaurant', 'food', 'point_of_interest', 'establishment']",,3.8,13,"1622 Jasper St, Kansas City",Italian restaurant,64116,39.1584696,-94.5727598,64116
Trezo Mare Restaurant & Lounge,ChIJo81EkBj3wIcRISBrzsuPLdU,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",2.0,4.5,1844,"4105 N Mulberry Dr, Kansas City",Fine Dining Restaurant,64116,39.1584696,-94.5727598,64116
Cascone's,ChIJG1kwFUT3wIcRHZfTNIerGXQ,"['restaurant', 'food', 'point_of_interest', 'establishment']",2.0,4.6,2809,"3737 N Oak Trafficway, Kansas City",Fine Dining Restaurant,64116,39.1584696,-94.5727598,64116
Piropos Restaurant,ChIJwRLlzRj3wIcRO9-1OiKydlQ,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",3.0,4.6,972,"4141 N Mulberry Dr, Kansas City",Fine Dining Restaurant,64116,39.1584696,-94.5727598,64116
Spices Asian Restaurant,ChIJDzap7rTwwIcRrWJPfSNXT04,"['restaurant', 'food', 'point_of_interest', 'establishment']",2.0,4.3,775,"2417 Burlington St, North Kansas City",Fine Dining Restaurant,64116,39.1584696,-94.5727598,64116
Christine's Firehouse,ChIJw8spqLbwwIcRCx0Uaufwso4,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",1.0,4.5,1979,"2012 Swift St, North Kansas City",Fine Dining Restaurant,64116,39.1584696,-94.5727598,64116
Paul & Jack's Tavern,ChIJCTVC27bwwIcRn5qmKNKyzBA,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",2.0,4.4,1218,"1808 Clay St, North Kansas City",Fine Dining Restaurant,64116,39.1584696,-94.5727598,64116
Queen Sweets And Mediterranean Grill,ChIJs3YlcUL3wIcRJn5Kfk_SlkI,"['restaurant', 'food', 'point_of_interest', 'establishment']",1.0,4.5,745,"4107 N Cherry St suite c, Kansas City",Fine Dining Restaurant,64116,39.1584696,-94.5727598,64116
Chappell's Restaurant & Sports Museum,ChIJmR9LaLHwwIcRoiI7S2Qk9m0,"['bar', 'museum', 'restaurant', 'food', 'point_of_interest', 'establishment']",2.0,4.3,1197,"323 Armour Rd, Kansas City",Fine Dining Restaurant,64116,39.1584696,-94.5727598,64116
F325 BBQ,ChIJTQ7qztzxwIcR-Poirkx-g94,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",2.0,4.5,387,"1825 Buchanan St, North Kansas City",Fine Dining Restaurant,64116,39.1584696,-94.5727598,64116
Old Chicago,ChIJMWpNX7j7wIcRF32-L7D2lmE,"['meal_takeaway', 'bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",2.0,4.1,819,"1920 Diamond Pkwy, North Kansas City",Fine Dining Restaurant,64116,39.1584696,-94.5727598,64116
Tay's Burger Shack,ChIJN4xkA6zwwIcROffDWSZ3GH8,"['restaurant', 'food', 'point_of_interest', 'establishment']",1.0,4.6,3858,"1019 Armour Rd, North Kansas City",Fine Dining Restaurant,64116,39.1584696,-94.5727598,64116
Briarcliff Barrio,ChIJ3V5hQSX3wIcRRTec173ub2Y,"['restaurant', 'food', 'point_of_interest', 'establishment']",2.0,4.1,329,"4125 N Mulberry Dr, Kansas City",Fine Dining Restaurant,64116,39.1584696,-94.5727598,64116
Pizza Hut,ChIJzySYEkL3wIcR6wPmqnc2a10,"['meal_delivery', 'meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",1.0,3.3,342,"4031 N Oak Trafficway, Kansas City",Pizza,64116,39.1584696,-94.5727598,64116
Domino's Pizza,ChIJw2GA_8L5wIcRvRhFwuWwttw,"['meal_delivery', 'meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",1.0,2.8,685,"2516 NE 43rd St, Kansas City",Pizza,64116,39.1584696,-94.5727598,64116
Old Chicago,ChIJMWpNX7j7wIcRF32-L7D2lmE,"['meal_takeaway', 'bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",2.0,4.1,819,"1920 Diamond Pkwy, North Kansas City",Pizza,64116,39.1584696,-94.5727598,64116
Dish Famous Pizza,ChIJ6eMY96TwwIcRJk5LWRFjjZ8,"['restaurant', 'food', 'point_of_interest', 'establishment']",,3.8,13,"1622 Jasper St, Kansas City",Pizza,64116,39.1584696,-94.5727598,64116
Trezo Mare Restaurant & Lounge,ChIJo81EkBj3wIcRISBrzsuPLdU,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",2.0,4.5,1844,"4105 N Mulberry Dr, Kansas City",Pizza,64116,39.1584696,-94.5727598,64116
Queen Sweets And Mediterranean Grill,ChIJs3YlcUL3wIcRJn5Kfk_SlkI,"['restaurant', 'point_of_interest', 'food', 'establishment']",1.0,4.5,745,"4107 N Cherry St suite c, Kansas City",Halal Restaurant,64116,39.1584696,-94.5727598,64116
Viking Food Kc,ChIJLaIoc2j3wIcRPFZoD8qkFkg,"['restaurant', 'point_of_interest', 'food', 'establishment']",1.0,4.8,39,"4027 N Cherry St, Kansas City",Halal Restaurant,64116,39.1584696,-94.5727598,64116
Aswaq Al Arabi and Halal Meat أسواق العربي,ChIJw9GeVND3wIcRcyj_tsOrEcc,"['grocery_or_supermarket', 'point_of_interest', 'store', 'food', 'establishment']",,4.5,32,"4107 N Cherry St suite b, Kansas City",Halal Restaurant,64116,39.1584696,-94.5727598,64116
Burger King,ChIJoYY40bz7wIcRURsSX47YOEA,"['restaurant', 'point_of_interest', 'food', 'establishment']",1.0,3.8,1558,"1970 Diamond Pkwy, North Kansas City",Halal Restaurant,64116,39.1584696,-94.5727598,64116
